
=== Setup ===

=== Availability: 삼성전자 CFS ===
company=삼성전자 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=삼성전자 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=229
company=삼성전자 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=213
company=삼성전자 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=176
company=삼성전자 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=185
company=삼성전자 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=186

=== Availability: 삼성전자 OFS ===
company=삼성전자 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=삼성전자 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=141
company=삼성전자 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=131
company=삼성전자 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=115
company=삼성전자 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=114
company=삼성전자 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=116

=== Availability: LG전자 CFS ===
company=LG전자 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=LG전자 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=271
company=LG전자 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=203
company=LG전자 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=202
company=LG전자 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=247
company=LG전자 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=247

=== Availability: LG전자 OFS ===
company=LG전자 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=LG전자 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=161
company=LG전자 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=137
company=LG전자 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=138
company=LG전자 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=156
company=LG전자 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=154

=== Availability: 대한항공 CFS ===
company=대한항공 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=대한항공 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=364
company=대한항공 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=335
company=대한항공 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=277
company=대한항공 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=291
company=대한항공 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=297

=== Availability: 대한항공 OFS ===
company=대한항공 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=대한항공 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=236
company=대한항공 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=290
company=대한항공 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=284
company=대한항공 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=235
company=대한항공 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=246

=== Account Matching Results ===
company=삼성전자 | corp_code=00126380 | year=2025 | fs_div=CFS | standardized_account=자산총계 | current name-based match=yes | current matched account_nm=자산총계 | current matched account_id=ifrs-full_Assets | account_id-based match=yes | account_id matched account_nm=자산총계 | account_id matched account_id=ifrs-full_Assets | sj_nm=재무상태표 | thstrm_amount=566942110000000 | ord=7 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2021 | fs_div=OFS | standardized_account=영업활동현금흐름 | current name-based match=yes | current matched account_nm=영업활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | account_id-based match=yes | account_id matched account_nm=영업활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | sj_nm=현금흐름표 | thstrm_amount=3498373266204 | ord=0 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2021 | fs_div=OFS | standardized_account=투자활동현금흐름 | current name-based match=yes | current matched account_nm=투자활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | account_id-based match=yes | account_id matched account_nm=투자활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | sj_nm=현금흐름표 | thstrm_amount=-2549238946111 | ord=60 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2021 | fs_div=OFS | standardized_account=재무활동현금흐름 | current name-based match=yes | current matched account_nm=재무활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | account_id-based match=yes | account_id matched account_nm=재무활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | sj_nm=현금흐름표 | thstrm_amount=-1076197219425 | ord=85 | classification=both match same row

=== 대한항공 매출액 Focus ===

대한항공 2025 CFS
year=2025 | fs_div=CFS | sj_nm=재무상태표 | account_nm=매출채권및기타채권 | account_id=ifrs-full_TradeAndOtherCurrentReceivables | thstrm_amount=1466989933425 | ord=20
year=2025 | fs_div=CFS | sj_nm=재무상태표 | account_nm=장기매출채권및기타채권 | account_id=ifrs-full_NoncurrentReceivables | thstrm_amount=3012478780 | ord=31
year=2025 | fs_div=CFS | sj_nm=재무상태표 | account_nm=유동성이연수익 | account_id=ifrs-full_CurrentDeferredIncomeIncludingCurrentContractLiabilities | thstrm_amount=910667144227 | ord=48
year=2025 | fs_div=CFS | sj_nm=재무상태표 | account_nm=이연수익 | account_id=ifrs-full_NoncurrentDeferredIncomeIncludingNoncurrentContractLiabilities | thstrm_amount=2871143746628 | ord=62
year=2025 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=기타영업외수익 | account_id=dart_OtherGains | thstrm_amount=1485290569646 | ord=7
year=2025 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출원가 | account_id=ifrs-full_CostOfSales | thstrm_amount=21550305639563 | ord=15
year=2025 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=금융수익 | account_id=ifrs-full_FinanceIncome | thstrm_amount=431919474971 | ord=22
year=2025 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출총이익 | account_id=ifrs-full_GrossProfit | thstrm_amount=3675236739939 | ord=23
year=2025 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출 | account_id=ifrs-full_Revenue | thstrm_amount=25225542379502 | ord=38
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=상각후원가측정금융자산의 처분 | account_id=dart_ProceedsFromSalesOfFinancialAssetsAtAmortisedCostClassifiedAsInvestingActivities | thstrm_amount=2505620000 | ord=25
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=기타포괄손익-공정가치측정금융자산의처분 | account_id=dart_ProceedsFromSalesOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome | thstrm_amount=0 | ord=26
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=종속기업투자의 처분 | account_id=dart_ProceedsFromSalesOfInvestmentsInSubsidiaries | thstrm_amount=23511608 | ord=27
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=장기대여금의 감소 | account_id=dart_ProceedsFromSalesOfLongTermLoansAndReceivables | thstrm_amount=268870207 | ord=28
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=매각예정자산의 처분 | account_id=dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale | thstrm_amount=577777753035 | ord=29
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=단기대여금의 감소 | account_id=dart_ProceedsFromSalesOfShortTermLoansAndReceivables | thstrm_amount=747791668 | ord=30
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=무형자산의 처분 | account_id=ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities | thstrm_amount=400476520 | ord=47
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=유형자산의 처분 | account_id=ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities | thstrm_amount=133205086413 | ord=48
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=미수수익의 감소(증가) | account_id=dart_AdjustmentsForDecreaseincreaseInAccruedIncome | thstrm_amount=-68556355572 | ord=57
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=이연수익의 증가(감소) | account_id=dart_AdjustmentsForIncreaseDecreaseInDeferredIncome | thstrm_amount=269918685841 | ord=63
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=매출채권의 감소(증가) | account_id=ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable | thstrm_amount=238262367885 | ord=75
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=현금의 유입이 없는 수익 등의 차감 | account_id=-표준계정코드 미사용- | thstrm_amount=1371963587177 | ord=104
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=기타수익 | account_id=dart_AdjustmentsForOtherGainsWithoutCashFlowIn | thstrm_amount=383805082468 | ord=112
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=배당금수익 | account_id=ifrs-full_AdjustmentsForDividendIncome | thstrm_amount=7657335444 | ord=116
year=2025 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=이자수익 | account_id=ifrs-full_AdjustmentsForInterestIncome | thstrm_amount=248983013493 | ord=117

대한항공 2024 CFS
year=2024 | fs_div=CFS | sj_nm=재무상태표 | account_nm=매출채권및기타채권 | account_id=ifrs-full_TradeAndOtherCurrentReceivables | thstrm_amount=1584574687230 | ord=20
year=2024 | fs_div=CFS | sj_nm=재무상태표 | account_nm=장기매출채권및기타채권 | account_id=ifrs-full_NoncurrentReceivables | thstrm_amount=47330239 | ord=31
year=2024 | fs_div=CFS | sj_nm=재무상태표 | account_nm=유동성이연수익 | account_id=ifrs-full_CurrentDeferredIncomeIncludingCurrentContractLiabilities | thstrm_amount=805008241763 | ord=48
year=2024 | fs_div=CFS | sj_nm=재무상태표 | account_nm=이연수익 | account_id=ifrs-full_NoncurrentDeferredIncomeIncludingNoncurrentContractLiabilities | thstrm_amount=2731745516881 | ord=64
year=2024 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=기타영업외수익 | account_id=dart_OtherGains | thstrm_amount=915196974813 | ord=7
year=2024 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출원가 | account_id=ifrs-full_CostOfSales | thstrm_amount=14112550106909 | ord=15
year=2024 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=금융수익 | account_id=ifrs-full_FinanceIncome | thstrm_amount=648343442320 | ord=22
year=2024 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출총이익 | account_id=ifrs-full_GrossProfit | thstrm_amount=3758168388895 | ord=23
year=2024 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=법인세비용(수익) | account_id=ifrs-full_IncomeTaxExpenseContinuingOperations | thstrm_amount=454317507909 | ord=24
year=2024 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=영업수익 | account_id=ifrs-full_Revenue | thstrm_amount=17870718495804 | ord=38
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=상각후원가측정금융자산의 처분 | account_id=dart_ProceedsFromSalesOfFinancialAssetsAtAmortisedCostClassifiedAsInvestingActivities | thstrm_amount=12510000 | ord=24
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=기타포괄손익-공정가치측정금융자산의처분 | account_id=dart_ProceedsFromSalesOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome | thstrm_amount=80734 | ord=25
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=종속기업투자의 처분 | account_id=dart_ProceedsFromSalesOfInvestmentsInSubsidiaries | thstrm_amount=100 | ord=26
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=장기대여금의 감소 | account_id=dart_ProceedsFromSalesOfLongTermLoansAndReceivables | thstrm_amount=95403744 | ord=27
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=매각예정자산의 처분 | account_id=dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale | thstrm_amount=404820858897 | ord=28
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=단기대여금의 감소 | account_id=dart_ProceedsFromSalesOfShortTermLoansAndReceivables | thstrm_amount=3830695 | ord=29
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=무형자산의 처분 | account_id=ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities | thstrm_amount=0 | ord=48
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=유형자산의 처분 | account_id=ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities | thstrm_amount=16407486040 | ord=49
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=미수수익의 감소(증가) | account_id=dart_AdjustmentsForDecreaseincreaseInAccruedIncome | thstrm_amount=-74289846463 | ord=57
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=이연수익의 증가(감소) | account_id=dart_AdjustmentsForIncreaseDecreaseInDeferredIncome | thstrm_amount=103560297922 | ord=63
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=매출채권의 감소(증가) | account_id=ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable | thstrm_amount=-26101422270 | ord=75
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=현금의 유입이 없는 수익 등의 차감 | account_id=-표준계정코드 미사용- | thstrm_amount=1256424443936 | ord=78
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=기타수익 | account_id=dart_AdjustmentsForOtherGainsWithoutCashFlowIn | thstrm_amount=83360802263 | ord=87
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=배당금수익 | account_id=ifrs-full_AdjustmentsForDividendIncome | thstrm_amount=6641252884 | ord=91
year=2024 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=이자수익 | account_id=ifrs-full_AdjustmentsForInterestIncome | thstrm_amount=281379109590 | ord=92

대한항공 2023 CFS
year=2023 | fs_div=CFS | sj_nm=재무상태표 | account_nm=매출채권및기타채권 | account_id=ifrs-full_TradeAndOtherCurrentReceivables | thstrm_amount=1135016410294 | ord=20
year=2023 | fs_div=CFS | sj_nm=재무상태표 | account_nm=장기매출채권및기타채권 | account_id=dart_LongTermTradeAndOtherNonCurrentReceivablesGross | thstrm_amount=14862342 | ord=23
year=2023 | fs_div=CFS | sj_nm=재무상태표 | account_nm=유동성이연수익 | account_id=dart_DeferredIncomeClassifiedAsCurrent | thstrm_amount=704347407352 | ord=46
year=2023 | fs_div=CFS | sj_nm=재무상태표 | account_nm=이연수익 | account_id=dart_DeferredIncomeClassifiedAsNoncurrent | thstrm_amount=1767519845974 | ord=60
year=2023 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=기타영업외수익 | account_id=dart_OtherGains | thstrm_amount=572020409710 | ord=7
year=2023 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출원가 | account_id=ifrs-full_CostOfSales | thstrm_amount=12850301876908 | ord=14
year=2023 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=금융수익 | account_id=ifrs-full_FinanceIncome | thstrm_amount=438417341670 | ord=22
year=2023 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출총이익 | account_id=ifrs-full_GrossProfit | thstrm_amount=3261494229239 | ord=23
year=2023 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=법인세비용(수익) | account_id=ifrs-full_IncomeTaxExpenseContinuingOperations | thstrm_amount=446584628267 | ord=24
year=2023 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출 | account_id=ifrs-full_Revenue | thstrm_amount=16111796106147 | ord=38
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=당기손익-공정가치측정금융자산의처분 | account_id=dart_ProceedsFromSalesOfFairValueFinancialAsset | thstrm_amount=304882316557 | ord=26
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=상각후원가측정금융자산의 처분 | account_id=dart_ProceedsFromSalesOfFinancialAssetsAtAmortisedCostClassifiedAsInvestingActivities | thstrm_amount=10965000 | ord=27
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=기타포괄손익-공정가치측정금융자산의 처분 | account_id=dart_ProceedsFromSalesOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome | thstrm_amount=385442460 | ord=28
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=종속기업투자의 처분 | account_id=dart_ProceedsFromSalesOfInvestmentsInSubsidiaries | thstrm_amount=100 | ord=29
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=매각예정자산의 처분 | account_id=dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners | thstrm_amount=170000000 | ord=30
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=무형자산의 처분 | account_id=ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities | thstrm_amount=322647054 | ord=51
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=미수수익의 감소(증가) | account_id=dart_AdjustmentsForDecreaseincreaseInAccruedIncome | thstrm_amount=-140171523110 | ord=56
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=이연수익의 증가(감소) | account_id=dart_AdjustmentsForIncreaseDecreaseInDeferredIncome | thstrm_amount=-76782075861 | ord=60
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=매출채권의 감소(증가) | account_id=ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable | thstrm_amount=36806870895 | ord=71
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=현금의유출/유입이 없는 비용/수익등의 가감 | account_id=ifrs-full_AdjustmentsForReconcileProfitLoss | thstrm_amount=2652045371733 | ord=76
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=기타수익 | account_id=dart_AdjustmentsForOtherGainsWithoutCashFlowIn | thstrm_amount=44314238118 | ord=100
year=2023 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=이자수익 | account_id=ifrs-full_AdjustmentsForInterestIncome | thstrm_amount=301890970476 | ord=111

대한항공 2022 CFS
year=2022 | fs_div=CFS | sj_nm=재무상태표 | account_nm=매출채권및기타채권 | account_id=ifrs-full_TradeAndOtherCurrentReceivables | thstrm_amount=1128171764516 | ord=5
year=2022 | fs_div=CFS | sj_nm=재무상태표 | account_nm=장기매출채권 및 기타채권 | account_id=dart_LongTermTradeAndOtherNonCurrentReceivablesGross | thstrm_amount=22562859 | ord=16
year=2022 | fs_div=CFS | sj_nm=재무상태표 | account_nm=유동성이연수익 | account_id=-표준계정코드 미사용- | thstrm_amount=518536051248 | ord=37
year=2022 | fs_div=CFS | sj_nm=재무상태표 | account_nm=이연수익 | account_id=ifrs-full_DeferredIncomeClassifiedAsNoncurrent | thstrm_amount=2030113277939 | ord=51
year=2022 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출 | account_id=ifrs-full_Revenue | thstrm_amount=14096094819146 | ord=0
year=2022 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출원가 | account_id=ifrs-full_CostOfSales | thstrm_amount=10245440430536 | ord=1
year=2022 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출총이익 | account_id=ifrs-full_GrossProfit | thstrm_amount=3850654388610 | ord=2
year=2022 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=금융수익 | account_id=ifrs-full_FinanceIncome | thstrm_amount=383123766290 | ord=5
year=2022 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=기타영업외수익 | account_id=dart_OtherGains | thstrm_amount=969436417376 | ord=8
year=2022 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=법인세비용(수익) | account_id=ifrs-full_IncomeTaxExpenseContinuingOperations | thstrm_amount=832632145571 | ord=11
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=현금의유출/유입이 없는 비용/수익등의 가감 | account_id=ifrs-full_AdjustmentsForReconcileProfitLoss | thstrm_amount=3074401160931 | ord=2
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=이자수익 | account_id=dart_AdjustmentsForInterestIncome | thstrm_amount=156121774394 | ord=24
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=배당금수익 | account_id=-표준계정코드 미사용- | thstrm_amount=6227281411 | ord=25
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=기타수익 | account_id=dart_AdjustmentsForOtherGainsWithoutCashFlowIn | thstrm_amount=5330941977 | ord=40
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=매출채권의 감소(증가) | account_id=ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable | thstrm_amount=-18322602969 | ord=42
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=미수수익의 감소(증가) | account_id=dart_AdjustmentsForDecreaseincreaseInAccruedIncome | thstrm_amount=63825823314 | ord=44
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=이연수익의 증가(감소) | account_id=dart_AdjustmentsForIncreaseDecreaseInDeferredIncome | thstrm_amount=-29359467575 | ord=60
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=단기금융상품의 순증감 | account_id=dart_ProceedsFromSalesOfShortTermFinancialInstruments | thstrm_amount=-1979648607928 | ord=66
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=장기금융상품의 감소 | account_id=dart_ProceedsFromSalesOfLongTermFinancialInstruments | thstrm_amount=1261807583 | ord=69
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=당기손익-공정가치측정 금융자산의 처분 | account_id=dart_ProceedsFromSalesOfFairValueFinancialAsset | thstrm_amount=3396476246 | ord=71
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=단기대여금의 감소 | account_id=dart_ProceedsFromSalesOfShortTermLoansAndReceivables | thstrm_amount=<blank> | ord=80
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=장기대여금의 감소 | account_id=dart_ProceedsFromSalesOfLongTermLoansAndReceivables | thstrm_amount=52952216 | ord=82
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=매각예정자산의 처분 | account_id=dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale | thstrm_amount=80041418750 | ord=85
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=기타비유동자산의 감소 | account_id=dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets | thstrm_amount=3061250168 | ord=86
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=무형자산의 처분 | account_id=ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities | thstrm_amount=739567017 | ord=88
year=2022 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=파생상품의 감소 | account_id=dart_ProceedsFromSalesOfOtherFinancialAssets | thstrm_amount=862743003813 | ord=91

대한항공 2021 CFS
year=2021 | fs_div=CFS | sj_nm=재무상태표 | account_nm=매출채권및기타채권 | account_id=ifrs-full_TradeAndOtherCurrentReceivables | thstrm_amount=1095074377840 | ord=5
year=2021 | fs_div=CFS | sj_nm=재무상태표 | account_nm=장기매출채권 및 기타채권 | account_id=dart_LongTermTradeAndOtherNonCurrentReceivablesGross | thstrm_amount=37069400 | ord=16
year=2021 | fs_div=CFS | sj_nm=재무상태표 | account_nm=유동성이연수익 | account_id=-표준계정코드 미사용- | thstrm_amount=311821094015 | ord=37
year=2021 | fs_div=CFS | sj_nm=재무상태표 | account_nm=이연수익 | account_id=ifrs-full_DeferredIncomeClassifiedAsNoncurrent | thstrm_amount=2265466233085 | ord=51
year=2021 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출 | account_id=ifrs-full_Revenue | thstrm_amount=9016824640301 | ord=0
year=2021 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출원가 | account_id=ifrs-full_CostOfSales | thstrm_amount=6912047063945 | ord=1
year=2021 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=매출총이익 | account_id=ifrs-full_GrossProfit | thstrm_amount=2104777576356 | ord=2
year=2021 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=금융수익 | account_id=ifrs-full_FinanceIncome | thstrm_amount=361333928625 | ord=5
year=2021 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=기타영업외수익 | account_id=dart_OtherGains | thstrm_amount=576979733420 | ord=8
year=2021 | fs_div=CFS | sj_nm=포괄손익계산서 | account_nm=법인세비용(수익) | account_id=ifrs-full_IncomeTaxExpenseContinuingOperations | thstrm_amount=264331988614 | ord=11
year=2021 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=현금의유출/유입이 없는 비용/수익등의 가감 | account_id=ifrs-full_AdjustmentsForReconcileProfitLoss | thstrm_amount=2830280478160 | ord=2
year=2021 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=이자수익 | account_id=dart_AdjustmentsForInterestIncome | thstrm_amount=70129774743 | ord=24
year=2021 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=배당금수익 | account_id=-표준계정코드 미사용- | thstrm_amount=5600172282 | ord=25
year=2021 | fs_div=CFS | sj_nm=현금흐름표 | account_nm=법인세수익 | account_id=-표준계정코드 미사용- | thstrm_amount=<blank> | ord=38
